Time (seconds),sensor name,altitude,azimuth,measure
1008.84,BH1750,55,79.02439,18.33333
1009.56,BH1750,55,87.80488,17.5
1010.31,BH1750,55,96.58537,15.83333
1011.03,BH1750,55,105.3659,15.0
1011.74,BH1750,55,114.1463,14.16667
1012.46,BH1750,55,122.9268,12.5
1013.18,BH1750,55,131.7073,10.83333
1013.89,BH1750,55,140.4878,10.0
1014.61,BH1750,55,149.2683,9.166666
1015.36,BH1750,55,158.0488,8.333333
1016.08,BH1750,55,166.8293,7.5
1016.79,BH1750,55,175.6098,7.5
1017.51,BH1750,55,184.3902,6.666667
1018.22,BH1750,55,193.1707,6.666667
1018.94,BH1750,55,201.9512,6.666667
1019.66,BH1750,55,210.7317,6.666667
1020.37,BH1750,55,219.5122,6.666667
1021.13,BH1750,55,228.2927,6.666667
1021.84,BH1750,55,237.0732,6.666667
1022.56,BH1750,55,245.8537,6.666667
1023.27,BH1750,55,254.6341,6.666667
1023.99,BH1750,55,263.4146,6.666667
1024.70,BH1750,55,272.1951,6.666667
1025.42,BH1750,55,280.9756,6.666667
1026.17,BH1750,55,289.7561,6.666667
1026.89,BH1750,55,298.5366,6.666667
1027.60,BH1750,55,307.3171,6.666667
1028.32,BH1750,55,316.0976,6.666667
1029.04,BH1750,55,324.878,6.666667
1029.75,BH1750,55,333.6585,6.666667
1030.47,BH1750,55,342.439,7.5
1031.33,BH1750,55,351.2195,7.5
1032.05,BH1750,60,0.0,7.5
1032.83,BH1750,60,10.0,8.333333
1033.62,BH1750,60,20.0,9.166666
1034.40,BH1750,60,30.0,10.0
1035.19,BH1750,60,40.0,10.83333
1035.98,BH1750,60,50.0,12.5
1036.76,BH1750,60,60.0,13.33333
1037.58,BH1750,60,70.0,14.16667
1038.37,BH1750,60,80.0,15.0
1039.15,BH1750,60,90.0,14.16667
1039.94,BH1750,60,100.0,13.33333
1040.72,BH1750,60,110.0,12.5
1041.51,BH1750,60,120.0,10.83333
1042.30,BH1750,60,130.0,10.0
1043.08,BH1750,60,140.0,9.166666
1043.87,BH1750,60,150.0,8.333333
1044.69,BH1750,60,160.0,7.5
1045.47,BH1750,60,170.0,7.5
1046.26,BH1750,60,180.0,6.666667
1047.04,BH1750,60,190.0,6.666667
1047.83,BH1750,60,200.0,6.666667
1048.61,BH1750,60,210.0,5.833333
1049.40,BH1750,60,220.0,5.833333
1050.18,BH1750,60,230.0,5.833333
1051.00,BH1750,60,240.0,5.833333
1051.79,BH1750,60,250.0,5.833333
1052.57,BH1750,60,260.0,5.833333
1053.35,BH1750,60,270.0,5.833333
1054.14,BH1750,60,280.0,5.833333
1054.92,BH1750,60,290.0,5.833333
1055.71,BH1750,60,300.0,5.833333
1056.53,BH1750,60,310.0,6.666667
1057.31,BH1750,60,320.0,6.666667
1058.10,BH1750,60,330.0,6.666667
1058.88,BH1750,60,340.0,6.666667
1059.67,BH1750,60,350.0,7.5
1060.45,BH1750,65,0.0,7.5
1061.35,BH1750,65,12.0,8.333333
1062.25,BH1750,65,24.0,9.166666
1063.15,BH1750,65,36.0,10.0
1064.09,BH1750,65,48.0,10.83333
1064.99,BH1750,65,60.0,11.66667
1065.89,BH1750,65,72.0,12.5
1066.79,BH1750,65,84.00001,13.33333
1067.69,BH1750,65,96.0,11.66667
1068.59,BH1750,65,108.0,11.66667
1069.49,BH1750,65,120.0,10.0
1070.39,BH1750,65,132.0,9.166666
1071.32,BH1750,65,144.0,8.333333
1072.23,BH1750,65,156.0,7.5
1073.12,BH1750,65,168.0,7.5
1074.02,BH1750,65,180.0,6.666667
1074.92,BH1750,65,192.0,6.666667
1075.82,BH1750,65,204.0,5.833333
1076.72,BH1750,65,216.0,5.833333
1077.62,BH1750,65,228.0,5.833333
1078.56,BH1750,65,240.0,5.833333
1079.46,BH1750,65,252.0,5.833333
1080.36,BH1750,65,264.0,5.833333
1081.26,BH1750,65,276.0,5.833333
1082.16,BH1750,65,288.0,5.833333
1083.06,BH1750,65,300.0,5.833333
1083.96,BH1750,65,312.0,5.833333
1084.86,BH1750,65,324.0,6.666667
1085.80,BH1750,65,336.0,6.666667
1086.70,BH1750,65,348.0,6.666667
1087.60,BH1750,70,0.0,7.5
1088.63,BH1750,70,14.4,7.5
1089.67,BH1750,70,28.8,8.333333
1090.70,BH1750,70,43.2,9.166666
1091.74,BH1750,70,57.6,10.0
1092.78,BH1750,70,72.0,10.0
1093.85,BH1750,70,86.39999,10.0
1094.89,BH1750,70,100.8,10.0
1095.92,BH1750,70,115.2,9.166666
1096.96,BH1750,70,129.6,8.333333
1098.00,BH1750,70,144.0,8.333333
1099.03,BH1750,70,158.4,7.5
1100.07,BH1750,70,172.8,6.666667
1101.10,BH1750,70,187.2,6.666667
1102.18,BH1750,70,201.6,5.833333
1103.21,BH1750,70,216.0,5.833333
1104.25,BH1750,70,230.4,5.833333
1105.28,BH1750,70,244.8,5.833333
1106.32,BH1750,70,259.2,5.833333
1107.36,BH1750,70,273.6,5.833333
1108.39,BH1750,70,288.0,5.833333
1109.43,BH1750,70,302.4,5.833333
1110.50,BH1750,70,316.8,5.833333
1111.54,BH1750,70,331.2,6.666667
1112.57,BH1750,70,345.6,6.666667
1113.61,BH1750,75,0.0,6.666667
1114.90,BH1750,75,18.94737,7.5
1116.20,BH1750,75,37.89474,8.333333
1117.49,BH1750,75,56.84211,9.166666
1118.79,BH1750,75,75.78948,9.166666
1120.12,BH1750,75,94.73685,9.166666
1121.41,BH1750,75,113.6842,8.333333
1122.71,BH1750,75,132.6316,8.333333
1124.00,BH1750,75,151.579,7.5
1125.30,BH1750,75,170.5263,6.666667
1126.59,BH1750,75,189.4737,5.833333
1127.88,BH1750,75,208.421,5.833333
1129.21,BH1750,75,227.3684,5.833333
1130.51,BH1750,75,246.3158,5.833333
1131.80,BH1750,75,265.2632,5.833333
1133.10,BH1750,75,284.2105,5.833333
1134.40,BH1750,75,303.1579,5.833333
1135.69,BH1750,75,322.1052,5.833333
1136.99,BH1750,75,341.0526,6.666667
1138.32,BH1750,80,0.0,6.666667
1140.11,BH1750,80,27.69231,7.5
1141.90,BH1750,80,55.38462,8.333333
1143.70,BH1750,80,83.07693,8.333333
1145.49,BH1750,80,110.7692,7.5
1147.28,BH1750,80,138.4615,7.5
1149.07,BH1750,80,166.1539,6.666667
1150.86,BH1750,80,193.8461,5.833333
1152.69,BH1750,80,221.5385,5.833333
1154.48,BH1750,80,249.2308,5.833333
1156.28,BH1750,80,276.9231,5.833333
1158.07,BH1750,80,304.6154,5.833333
1159.86,BH1750,80,332.3077,6.666667
1161.65,BH1750,85,0.0,6.666667
1165.28,BH1750,85,60.0,7.5
1169.07,BH1750,85,120.0,7.5
1172.70,BH1750,85,180.0,6.666667
1176.33,BH1750,85,240.0,5.833333
1179.95,BH1750,85,300.0,5.833333
1183.59,BH1750,90,0.0,6.666667
1196.12,BH1750,20,0.0,16.66667
1196.64,BH1750,20,5.294117,15.0
1197.15,BH1750,20,10.58823,16.66667
1197.71,BH1750,20,15.88235,29.16667
1198.22,BH1750,20,21.17647,33.33333
1198.74,BH1750,20,26.47059,38.33333
1199.26,BH1750,20,31.76471,45.0
1199.78,BH1750,20,37.05882,54.16667
1200.29,BH1750,20,42.35294,66.66667
1200.81,BH1750,20,47.64706,86.66667
1201.36,BH1750,20,52.94117,132.5
1201.88,BH1750,20,58.23529,749.1666
1202.40,BH1750,20,63.52941,54612.49
1202.91,BH1750,20,68.82352,200.0
1203.43,BH1750,20,74.11765,99.99999
1203.95,BH1750,20,79.41176,70.83333
1204.46,BH1750,20,84.70588,55.0
1204.98,BH1750,20,90.0,45.83333
1205.53,BH1750,20,95.29411,40.0
1206.05,BH1750,20,100.5882,35.0
1206.56,BH1750,20,105.8823,30.83333
1207.08,BH1750,20,111.1765,27.5
1207.59,BH1750,20,116.4706,24.16667
1208.11,BH1750,20,121.7647,22.5
1208.63,BH1750,20,127.0588,20.83333
1209.18,BH1750,20,132.3529,19.16667
1209.69,BH1750,20,137.647,17.5
1210.21,BH1750,20,142.9412,16.66667
1210.73,BH1750,20,148.2353,15.83333
1211.24,BH1750,20,153.5294,15.0
1211.76,BH1750,20,158.8235,19.16667
1212.27,BH1750,20,164.1176,17.5
1212.79,BH1750,20,169.4118,15.0
1213.34,BH1750,20,174.7059,34.16667
1213.86,BH1750,20,180.0,46.66667
1214.37,BH1750,20,185.2941,38.33333
1214.89,BH1750,20,190.5882,30.83333
1215.41,BH1750,20,195.8823,19.16667
1215.92,BH1750,20,201.1765,13.33333
1216.44,BH1750,20,206.4706,7.5
1216.99,BH1750,20,211.7647,10.83333
1217.51,BH1750,20,217.0588,18.33333
1218.02,BH1750,20,222.3529,19.16667
1218.54,BH1750,20,227.647,19.16667
1219.05,BH1750,20,232.9412,20.0
1219.57,BH1750,20,238.2353,20.0
1220.09,BH1750,20,243.5294,20.0
1220.60,BH1750,20,248.8235,20.0
1221.15,BH1750,20,254.1176,20.0
1221.67,BH1750,20,259.4117,20.0
1222.19,BH1750,20,264.7059,19.16667
1222.70,BH1750,20,270.0,19.16667
1223.22,BH1750,20,275.2941,18.33333
1223.74,BH1750,20,280.5882,18.33333
1224.26,BH1750,20,285.8824,17.5
1224.81,BH1750,20,291.1764,17.5
1225.33,BH1750,20,296.4706,16.66667
1225.84,BH1750,20,301.7647,16.66667
1226.36,BH1750,20,307.0588,15.83333
1226.88,BH1750,20,312.3529,15.0
1227.39,BH1750,20,317.647,15.83333
1227.91,BH1750,20,322.9412,15.83333
1228.43,BH1750,20,328.2353,15.83333
1228.98,BH1750,20,333.5294,16.66667
1229.49,BH1750,20,338.8235,16.66667
1230.01,BH1750,20,344.1176,17.5
1230.53,BH1750,20,349.4117,19.16667
1231.04,BH1750,20,354.7059,20.0
1231.56,BH1750,25,0.0,18.33333
1232.09,BH1750,25,5.538462,15.83333
1232.66,BH1750,25,11.07692,20.83333
1233.19,BH1750,25,16.61539,24.16667
1233.72,BH1750,25,22.15385,27.5
1234.25,BH1750,25,27.69231,31.66667
1234.78,BH1750,25,33.23077,37.5
1235.31,BH1750,25,38.76923,45.0
1235.85,BH1750,25,44.30769,55.83333
1236.38,BH1750,25,49.84615,70.0
1236.95,BH1750,25,55.38462,99.99999
1237.48,BH1750,25,60.92308,201.6666
1238.01,BH1750,25,66.46154,409.1667
1238.54,BH1750,25,72.0,120.0
1239.08,BH1750,25,77.53847,75.83333
1239.61,BH1750,25,83.07693,56.66667
1240.14,BH1750,25,88.61539,42.5
1240.71,BH1750,25,94.15385,36.66667
1241.24,BH1750,25,99.69231,30.83333
1241.77,BH1750,25,105.2308,26.66667
1242.30,BH1750,25,110.7692,24.16667
1242.83,BH1750,25,116.3077,20.83333
1243.37,BH1750,25,121.8462,19.16667
1243.90,BH1750,25,127.3846,17.5
1244.47,BH1750,25,132.9231,15.83333
1245.00,BH1750,25,138.4615,15.0
1245.53,BH1750,25,144.0,14.16667
1246.06,BH1750,25,149.5385,13.33333
1246.60,BH1750,25,155.0769,13.33333
1247.13,BH1750,25,160.6154,20.0
1247.66,BH1750,25,166.1539,9.166666
1248.19,BH1750,25,171.6923,12.5
1248.76,BH1750,25,177.2308,20.0
1249.29,BH1750,25,182.7692,34.16667
1249.82,BH1750,25,188.3077,30.83333
1250.36,BH1750,25,193.8461,22.5
1250.89,BH1750,25,199.3846,17.5
1251.42,BH1750,25,204.9231,10.83333
1251.95,BH1750,25,210.4615,11.66667
1252.52,BH1750,25,216.0,15.0
1253.05,BH1750,25,221.5385,15.0
1253.59,BH1750,25,227.0769,15.0
1254.12,BH1750,25,232.6154,15.83333
1254.65,BH1750,25,238.1538,15.83333
1255.18,BH1750,25,243.6923,15.83333
1255.71,BH1750,25,249.2308,15.83333
1256.24,BH1750,25,254.7692,15.83333
1256.92,BH1750,25,260.3077,15.83333
1257.45,BH1750,25,265.8462,15.83333
1257.98,BH1750,25,271.3846,15.83333
1258.52,BH1750,25,276.9231,15.0
1259.05,BH1750,25,282.4615,15.0
1259.58,BH1750,25,288.0,14.16667
1260.12,BH1750,25,293.5385,14.16667
1260.68,BH1750,25,299.0769,13.33333
1261.22,BH1750,25,304.6154,13.33333
1261.75,BH1750,25,310.1539,13.33333
1262.28,BH1750,25,315.6923,12.5
1262.81,BH1750,25,321.2308,13.33333
1263.34,BH1750,25,326.7692,13.33333
1263.88,BH1750,25,332.3077,13.33333
1264.41,BH1750,25,337.8462,14.16667
1264.98,BH1750,25,343.3846,14.16667
1265.51,BH1750,25,348.9231,15.0
1266.04,BH1750,25,354.4616,15.83333
1266.57,BH1750,30,0.0,16.66667
1267.12,BH1750,30,5.806452,15.83333
1267.66,BH1750,30,11.6129,17.5
1268.21,BH1750,30,17.41936,20.0
1268.79,BH1750,30,23.22581,22.5
1269.34,BH1750,30,29.03226,25.83333
1269.89,BH1750,30,34.83871,30.83333
1270.43,BH1750,30,40.64517,35.83333
1270.98,BH1750,30,46.45162,45.83333
1271.53,BH1750,30,52.25807,53.33333
1272.07,BH1750,30,58.06452,67.5
1272.62,BH1750,30,63.87097,75.83333
1273.20,BH1750,30,69.67742,78.33333
1273.75,BH1750,30,75.48387,66.66667
1274.29,BH1750,30,81.29033,53.33333
1274.84,BH1750,30,87.09678,43.33333
1275.39,BH1750,30,92.90323,35.0
1275.93,BH1750,30,98.70968,29.16667
1276.48,BH1750,30,104.5161,25.0
1277.07,BH1750,30,110.3226,22.5
1277.61,BH1750,30,116.129,20.0
1278.16,BH1750,30,121.9355,17.5
1278.71,BH1750,30,127.7419,15.83333
1279.25,BH1750,30,133.5484,14.16667
1279.80,BH1750,30,139.3548,13.33333
1280.34,BH1750,30,145.1613,12.5
1280.92,BH1750,30,150.9677,11.66667
1281.47,BH1750,30,156.7742,10.83333
1282.02,BH1750,30,162.5807,10.83333
1282.57,BH1750,30,168.3871,10.0
1283.11,BH1750,30,174.1935,10.0
1283.66,BH1750,30,180.0,10.0
1284.21,BH1750,30,185.8065,12.5
1284.75,BH1750,30,191.6129,22.5
1285.33,BH1750,30,197.4194,24.16667
1285.88,BH1750,30,203.2258,19.16667
1286.43,BH1750,30,209.0322,12.5
1286.98,BH1750,30,214.8387,11.66667
1287.53,BH1750,30,220.6452,11.66667
1288.08,BH1750,30,226.4516,12.5
1288.62,BH1750,30,232.2581,12.5
1289.17,BH1750,30,238.0645,12.5
1289.75,BH1750,30,243.871,12.5
1290.30,BH1750,30,249.6774,13.33333
1290.84,BH1750,30,255.4839,13.33333
1291.39,BH1750,30,261.2903,12.5
1291.94,BH1750,30,267.0968,12.5
1292.48,BH1750,30,272.9032,12.5
1293.03,BH1750,30,278.7097,12.5
1293.61,BH1750,30,284.5161,11.66667
1294.16,BH1750,30,290.3226,11.66667
1294.71,BH1750,30,296.129,11.66667
1295.26,BH1750,30,301.9355,10.83333
1295.80,BH1750,30,307.7419,10.83333
1296.35,BH1750,30,313.5484,10.83333
1296.90,BH1750,30,319.3548,10.83333
1297.44,BH1750,30,325.1613,10.83333
1298.03,BH1750,30,330.9677,10.83333
1298.58,BH1750,30,336.7742,11.66667
1299.12,BH1750,30,342.5807,11.66667
1299.67,BH1750,30,348.3871,12.5
1300.21,BH1750,30,354.1936,13.33333
1300.76,BH1750,35,0.0,13.33333
1301.32,BH1750,35,6.101695,13.33333
1301.92,BH1750,35,12.20339,15.0
1302.49,BH1750,35,18.30508,16.66667
1303.05,BH1750,35,24.40678,19.16667
1303.62,BH1750,35,30.50848,21.66667
1304.18,BH1750,35,36.61017,24.16667
1304.74,BH1750,35,42.71186,28.33333
1305.31,BH1750,35,48.81356,31.66667
1305.91,BH1750,35,54.91526,37.5
1306.47,BH1750,35,61.01696,42.5
1307.04,BH1750,35,67.11864,47.5
1307.60,BH1750,35,73.22034,55.0
1308.16,BH1750,35,79.32204,45.83333
1308.73,BH1750,35,85.42373,40.0
1309.29,BH1750,35,91.52543,33.33333
1309.86,BH1750,35,97.62712,28.33333
1310.46,BH1750,35,103.7288,25.0
1311.02,BH1750,35,109.8305,21.66667
1311.58,BH1750,35,115.9322,19.16667
1312.15,BH1750,35,122.0339,16.66667
1312.71,BH1750,35,128.1356,15.0
1313.28,BH1750,35,134.2373,13.33333
1313.84,BH1750,35,140.339,12.5
1314.44,BH1750,35,146.4407,11.66667
1315.00,BH1750,35,152.5424,10.83333
1315.57,BH1750,35,158.6441,10.0
1316.13,BH1750,35,164.7458,10.0
1316.70,BH1750,35,170.8475,9.166666
1317.26,BH1750,35,176.9492,9.166666
1317.83,BH1750,35,183.0509,9.166666
1318.39,BH1750,35,189.1525,9.166666
1318.99,BH1750,35,195.2542,9.166666
1319.55,BH1750,35,201.3559,9.166666
1320.12,BH1750,35,207.4576,9.166666
1320.68,BH1750,35,213.5593,10.0
1321.24,BH1750,35,219.661,10.0
1321.81,BH1750,35,225.7627,10.0
1322.37,BH1750,35,231.8644,10.0
1323.09,BH1750,35,237.9661,10.83333
1323.66,BH1750,35,244.0678,10.83333
1324.22,BH1750,35,250.1695,10.83333
1324.78,BH1750,35,256.2712,10.83333
1325.35,BH1750,35,262.3729,10.83333
1325.91,BH1750,35,268.4746,10.83333
1326.48,BH1750,35,274.5763,10.83333
1327.08,BH1750,35,280.678,10.0
1327.64,BH1750,35,286.7797,10.0
1328.20,BH1750,35,292.8813,10.0
1328.77,BH1750,35,298.983,10.0
1329.33,BH1750,35,305.0847,9.166666
1329.90,BH1750,35,311.1865,9.166666
1330.46,BH1750,35,317.2881,9.166666
1331.02,BH1750,35,323.3898,9.166666
1331.62,BH1750,35,329.4915,9.166666
1332.19,BH1750,35,335.5932,10.0
1332.75,BH1750,35,341.6949,10.0
1333.32,BH1750,35,347.7966,10.83333
1333.88,BH1750,35,353.8983,11.66667
1334.44,BH1750,40,0.0,11.66667
1335.03,BH1750,40,6.545455,11.66667
1335.66,BH1750,40,13.09091,12.5
1336.24,BH1750,40,19.63636,14.16667
1336.83,BH1750,40,26.18182,16.66667
1337.42,BH1750,40,32.72727,18.33333
1338.01,BH1750,40,39.27273,20.83333
1338.60,BH1750,40,45.81818,23.33333
1339.19,BH1750,40,52.36364,25.83333
1339.77,BH1750,40,58.90909,29.16667
1340.40,BH1750,40,65.45455,32.5
1340.98,BH1750,40,72.0,35.83333
1341.57,BH1750,40,78.54546,35.83333
1342.16,BH1750,40,85.09091,31.66667
1342.75,BH1750,40,91.63636,28.33333
1343.34,BH1750,40,98.18182,25.0
1343.93,BH1750,40,104.7273,21.66667
1344.55,BH1750,40,111.2727,19.16667
1345.14,BH1750,40,117.8182,17.5
1345.73,BH1750,40,124.3636,15.0
1346.31,BH1750,40,130.9091,13.33333
1346.90,BH1750,40,137.4545,12.5
1347.49,BH1750,40,144.0,10.83333
1348.08,BH1750,40,150.5455,10.0
1348.66,BH1750,40,157.0909,10.0
1349.29,BH1750,40,163.6364,9.166666
1349.88,BH1750,40,170.1818,8.333333
1350.46,BH1750,40,176.7273,8.333333
1351.05,BH1750,40,183.2727,8.333333
1351.64,BH1750,40,189.8182,8.333333
1352.23,BH1750,40,196.3636,8.333333
1352.82,BH1750,40,202.9091,8.333333
1353.44,BH1750,40,209.4545,8.333333
1354.03,BH1750,40,216.0,8.333333
1354.62,BH1750,40,222.5455,8.333333
1355.20,BH1750,40,229.0909,9.166666
1355.79,BH1750,40,235.6364,9.166666
1356.38,BH1750,40,242.1818,9.166666
1356.97,BH1750,40,248.7273,9.166666
1357.59,BH1750,40,255.2727,9.166666
1358.18,BH1750,40,261.8182,9.166666
1358.77,BH1750,40,268.3636,9.166666
1359.36,BH1750,40,274.9091,9.166666
1359.94,BH1750,40,281.4545,9.166666
1360.53,BH1750,40,288.0,9.166666
1361.12,BH1750,40,294.5454,8.333333
1361.75,BH1750,40,301.0909,8.333333
1362.34,BH1750,40,307.6364,8.333333
1362.93,BH1750,40,314.1818,8.333333
1363.52,BH1750,40,320.7273,8.333333
1364.10,BH1750,40,327.2727,8.333333
1364.69,BH1750,40,333.8182,8.333333
1365.28,BH1750,40,340.3636,9.166666
1365.91,BH1750,40,346.9091,9.166666
1366.49,BH1750,40,353.4545,10.0
1367.08,BH1750,45,0.0,10.83333
1367.70,BH1750,45,7.058824,10.83333
1368.32,BH1750,45,14.11765,11.66667
1368.94,BH1750,45,21.17647,12.5
1369.56,BH1750,45,28.23529,14.16667
1370.18,BH1750,45,35.29412,16.66667
1370.84,BH1750,45,42.35294,18.33333
1371.45,BH1750,45,49.41177,20.0
1372.07,BH1750,45,56.47059,22.5
1372.69,BH1750,45,63.52941,25.0
1373.31,BH1750,45,70.58824,25.83333
1373.93,BH1750,45,77.64706,26.66667
1374.55,BH1750,45,84.70589,25.0
1375.18,BH1750,45,91.76471,23.33333
1375.81,BH1750,45,98.82354,20.83333
1376.43,BH1750,45,105.8823,18.33333
1377.05,BH1750,45,112.9412,16.66667
1377.67,BH1750,45,120.0,15.0
1378.29,BH1750,45,127.0588,13.33333
1378.91,BH1750,45,134.1176,11.66667
1379.53,BH1750,45,141.1765,10.83333
1380.18,BH1750,45,148.2353,10.0
1380.80,BH1750,45,155.2941,9.166666
1381.42,BH1750,45,162.3529,8.333333
1382.04,BH1750,45,169.4118,8.333333
1382.65,BH1750,45,176.4706,7.5
1383.27,BH1750,45,183.5294,7.5
1383.89,BH1750,45,190.5882,7.5
1384.54,BH1750,45,197.6471,7.5
1385.16,BH1750,45,204.7059,7.5
1385.78,BH1750,45,211.7647,7.5
1386.40,BH1750,45,218.8235,7.5
1387.02,BH1750,45,225.8823,7.5
1387.64,BH1750,45,232.9412,8.333333
1388.26,BH1750,45,240.0,8.333333
1388.88,BH1750,45,247.0588,8.333333
1389.54,BH1750,45,254.1176,8.333333
1390.15,BH1750,45,261.1765,8.333333
1390.78,BH1750,45,268.2353,8.333333
1391.40,BH1750,45,275.2941,8.333333
1392.01,BH1750,45,282.3529,8.333333
1392.64,BH1750,45,289.4118,7.5
1393.26,BH1750,45,296.4706,7.5
1393.88,BH1750,45,303.5294,7.5
1394.64,BH1750,45,310.5882,7.5
1395.26,BH1750,45,317.6471,7.5
1395.88,BH1750,45,324.7059,7.5
1396.50,BH1750,45,331.7647,7.5
1397.12,BH1750,45,338.8235,8.333333
1397.74,BH1750,45,345.8823,8.333333
1398.36,BH1750,45,352.9412,9.166666
1398.98,BH1750,50,0.0,9.166666
1399.67,BH1750,50,7.826087,10.0
1400.33,BH1750,50,15.65217,10.83333
1400.99,BH1750,50,23.47826,11.66667
1401.65,BH1750,50,31.30435,13.33333
1402.32,BH1750,50,39.13044,15.0
1402.98,BH1750,50,46.95652,16.66667
1403.64,BH1750,50,54.78261,17.5
1404.33,BH1750,50,62.6087,19.16667
1404.99,BH1750,50,70.43478,20.0
1405.65,BH1750,50,78.26087,21.66667
1406.31,BH1750,50,86.08696,20.0
1406.97,BH1750,50,93.91304,19.16667
1407.63,BH1750,50,101.7391,17.5
1408.29,BH1750,50,109.5652,15.83333
1408.95,BH1750,50,117.3913,14.16667
1409.65,BH1750,50,125.2174,12.5
1410.31,BH1750,50,133.0435,10.83333
1410.98,BH1750,50,140.8696,10.0
1411.64,BH1750,50,148.6957,9.166666
1412.30,BH1750,50,156.5217,8.333333
1412.96,BH1750,50,164.3478,8.333333
1413.62,BH1750,50,172.1739,7.5
1414.32,BH1750,50,180.0,7.5
1414.98,BH1750,50,187.8261,6.666667
1415.64,BH1750,50,195.6522,6.666667
1416.30,BH1750,50,203.4782,6.666667
1416.96,BH1750,50,211.3044,6.666667
1417.62,BH1750,50,219.1304,6.666667
1418.28,BH1750,50,226.9565,6.666667
1418.98,BH1750,50,234.7826,6.666667
1419.64,BH1750,50,242.6087,7.5
1420.30,BH1750,50,250.4348,7.5
1420.96,BH1750,50,258.2609,7.5
1421.62,BH1750,50,266.0869,7.5
1422.29,BH1750,50,273.913,7.5
1422.95,BH1750,50,281.7391,6.666667
1423.61,BH1750,50,289.5652,6.666667
1424.30,BH1750,50,297.3913,6.666667
1424.96,BH1750,50,305.2174,6.666667
1425.63,BH1750,50,313.0435,6.666667
1426.29,BH1750,50,320.8696,6.666667
1426.95,BH1750,50,328.6956,7.5
1427.61,BH1750,50,336.5217,7.5
1428.27,BH1750,50,344.3478,7.5
1428.93,BH1750,50,352.1739,8.333333
1429.63,BH1750,55,0.0,8.333333
1430.34,BH1750,55,8.780488,9.166666
1431.06,BH1750,55,17.56098,10.0
1431.78,BH1750,55,26.34146,10.83333
1432.49,BH1750,55,35.12195,11.66667
1433.21,BH1750,55,43.90244,13.33333
1433.93,BH1750,55,52.68293,14.16667
1434.68,BH1750,55,61.46342,15.0
1435.39,BH1750,55,70.24391,15.83333
1436.11,BH1750,55,79.02439,16.66667
1436.83,BH1750,55,87.80488,16.66667
1437.54,BH1750,55,96.58537,15.0
1438.26,BH1750,55,105.3659,14.16667
1438.98,BH1750,55,114.1463,13.33333
1439.73,BH1750,55,122.9268,11.66667
1440.44,BH1750,55,131.7073,10.0
1441.16,BH1750,55,140.4878,9.166666
1441.88,BH1750,55,149.2683,8.333333
1442.59,BH1750,55,158.0488,8.333333
1443.31,BH1750,55,166.8293,7.5
1444.03,BH1750,55,175.6098,6.666667
1444.74,BH1750,55,184.3902,6.666667
1445.49,BH1750,55,193.1707,6.666667
1446.21,BH1750,55,201.9512,6.666667
1446.92,BH1750,55,210.7317,6.666667
1447.64,BH1750,55,219.5122,6.666667
1448.36,BH1750,55,228.2927,6.666667
1449.07,BH1750,55,237.0732,6.666667
1449.79,BH1750,55,245.8537,6.666667
1450.54,BH1750,55,254.6341,6.666667
1451.26,BH1750,55,263.4146,6.666667
1451.97,BH1750,55,272.1951,6.666667
1452.69,BH1750,55,280.9756,6.666667
1453.41,BH1750,55,289.7561,6.666667
1454.12,BH1750,55,298.5366,6.666667
1454.84,BH1750,55,307.3171,6.666667
1455.59,BH1750,55,316.0976,6.666667
1456.31,BH1750,55,324.878,6.666667
1457.02,BH1750,55,333.6585,6.666667
1457.74,BH1750,55,342.439,7.5
1458.45,BH1750,55,351.2195,7.5
1459.17,BH1750,60,0.0,7.5
1459.95,BH1750,60,10.0,8.333333
1460.74,BH1750,60,20.0,9.166666
1461.56,BH1750,60,30.0,10.0
1462.34,BH1750,60,40.0,10.83333
1463.12,BH1750,60,50.0,11.66667
1463.91,BH1750,60,60.0,12.5
1464.70,BH1750,60,70.0,13.33333
1465.48,BH1750,60,80.0,14.16667
1466.27,BH1750,60,90.0,13.33333
1467.05,BH1750,60,100.0,12.5
1467.87,BH1750,60,110.0,11.66667
1468.66,BH1750,60,120.0,10.83333
1469.44,BH1750,60,130.0,10.0
1470.23,BH1750,60,140.0,9.166666
1471.01,BH1750,60,150.0,8.333333
1471.80,BH1750,60,160.0,7.5
1472.59,BH1750,60,170.0,6.666667
1473.37,BH1750,60,180.0,6.666667
1474.19,BH1750,60,190.0,6.666667
1474.98,BH1750,60,200.0,5.833333
1475.77,BH1750,60,210.0,5.833333
1476.55,BH1750,60,220.0,5.833333
1477.34,BH1750,60,230.0,5.833333
1478.12,BH1750,60,240.0,5.833333
1478.91,BH1750,60,250.0,5.833333
1479.69,BH1750,60,260.0,5.833333
1480.63,BH1750,60,270.0,5.833333
1481.42,BH1750,60,280.0,5.833333
1482.21,BH1750,60,290.0,5.833333
1482.99,BH1750,60,300.0,5.833333
1483.78,BH1750,60,310.0,5.833333
1484.57,BH1750,60,320.0,5.833333
1485.36,BH1750,60,330.0,6.666667
1486.14,BH1750,60,340.0,6.666667
1486.96,BH1750,60,350.0,7.5
1487.75,BH1750,65,0.0,7.5
1488.65,BH1750,65,12.0,7.5
1489.55,BH1750,65,24.0,8.333333
1490.45,BH1750,65,36.0,9.166666
1491.35,BH1750,65,48.0,10.0
1492.25,BH1750,65,60.0,11.66667
1493.15,BH1750,65,72.0,11.66667
