Time (seconds),sensor name,altitude,azimuth,measure
498.81,BH1750,25,193.8461,45.0
499.34,BH1750,25,199.3846,35.83333
499.88,BH1750,25,204.9231,26.66667
500.45,BH1750,25,210.4615,23.33333
500.98,BH1750,25,216.0,15.83333
501.51,BH1750,25,221.5385,15.83333
502.04,BH1750,25,227.0769,15.83333
502.57,BH1750,25,232.6154,15.83333
503.11,BH1750,25,238.1538,15.83333
503.64,BH1750,25,243.6923,15.83333
504.21,BH1750,25,249.2308,15.83333
504.74,BH1750,25,254.7692,15.83333
505.27,BH1750,25,260.3077,15.83333
505.80,BH1750,25,265.8462,15.83333
506.33,BH1750,25,271.3846,15.83333
506.86,BH1750,25,276.9231,15.83333
507.40,BH1750,25,282.4615,15.83333
507.96,BH1750,25,288.0,15.83333
508.50,BH1750,25,293.5385,15.83333
509.03,BH1750,25,299.0769,16.66667
509.56,BH1750,25,304.6154,16.66667
510.09,BH1750,25,310.1539,17.5
510.63,BH1750,25,315.6923,18.33333
511.16,BH1750,25,321.2308,19.16667
511.69,BH1750,25,326.7692,20.0
512.26,BH1750,25,332.3077,21.66667
512.79,BH1750,25,337.8462,24.16667
513.32,BH1750,25,343.3846,25.83333
513.85,BH1750,25,348.9231,28.33333
514.39,BH1750,25,354.4616,32.5
514.92,BH1750,30,0.0,33.33333
515.46,BH1750,30,5.806452,36.66667
516.01,BH1750,30,11.6129,42.5
516.60,BH1750,30,17.41936,53.33333
517.15,BH1750,30,23.22581,59.16667
517.69,BH1750,30,29.03226,69.16667
518.23,BH1750,30,34.83871,97.49999
518.78,BH1750,30,40.64517,182.5
519.33,BH1750,30,46.45162,107.5
519.88,BH1750,30,52.25807,78.33333
520.46,BH1750,30,58.06452,63.33333
521.01,BH1750,30,63.87097,56.66667
521.55,BH1750,30,69.67742,45.0
522.10,BH1750,30,75.48387,35.83333
522.65,BH1750,30,81.29033,31.66667
523.20,BH1750,30,87.09678,27.5
523.74,BH1750,30,92.90323,24.16667
524.29,BH1750,30,98.70968,22.5
524.88,BH1750,30,104.5161,20.0
525.42,BH1750,30,110.3226,18.33333
525.97,BH1750,30,116.129,17.5
526.51,BH1750,30,121.9355,16.66667
527.06,BH1750,30,127.7419,15.83333
527.61,BH1750,30,133.5484,15.0
528.16,BH1750,30,139.3548,14.16667
528.70,BH1750,30,145.1613,13.33333
529.29,BH1750,30,150.9677,13.33333
529.83,BH1750,30,156.7742,13.33333
530.38,BH1750,30,162.5807,12.5
530.93,BH1750,30,168.3871,12.5
531.47,BH1750,30,174.1935,12.5
532.02,BH1750,30,180.0,13.33333
532.56,BH1750,30,185.8065,21.66667
533.27,BH1750,30,191.6129,36.66667
533.81,BH1750,30,197.4194,40.83333
534.36,BH1750,30,203.2258,35.0
534.90,BH1750,30,209.0322,22.5
535.45,BH1750,30,214.8387,13.33333
536.00,BH1750,30,220.6452,13.33333
536.55,BH1750,30,226.4516,13.33333
537.09,BH1750,30,232.2581,13.33333
537.68,BH1750,30,238.0645,13.33333
538.22,BH1750,30,243.871,13.33333
538.77,BH1750,30,249.6774,13.33333
539.31,BH1750,30,255.4839,13.33333
539.86,BH1750,30,261.2903,13.33333
540.41,BH1750,30,267.0968,13.33333
540.95,BH1750,30,272.9032,13.33333
541.54,BH1750,30,278.7097,13.33333
542.09,BH1750,30,284.5161,13.33333
542.64,BH1750,30,290.3226,14.16667
543.18,BH1750,30,296.129,14.16667
543.73,BH1750,30,301.9355,14.16667
544.27,BH1750,30,307.7419,15.0
544.82,BH1750,30,313.5484,15.0
545.37,BH1750,30,319.3548,15.83333
545.96,BH1750,30,325.1613,17.5
546.50,BH1750,30,330.9677,18.33333
547.05,BH1750,30,336.7742,20.0
547.59,BH1750,30,342.5807,22.5
548.14,BH1750,30,348.3871,25.0
548.69,BH1750,30,354.1936,28.33333
549.23,BH1750,35,0.0,29.16667
549.80,BH1750,35,6.101695,34.16667
550.40,BH1750,35,12.20339,37.5
550.96,BH1750,35,18.30508,45.83333
551.53,BH1750,35,24.40678,56.66667
552.09,BH1750,35,30.50848,68.33333
552.66,BH1750,35,36.61017,103.3333
553.22,BH1750,35,42.71186,415.0
553.79,BH1750,35,48.81356,1666.667
554.38,BH1750,35,54.91526,112.5
554.95,BH1750,35,61.01696,66.66667
555.51,BH1750,35,67.11864,50.0
556.08,BH1750,35,73.22034,41.66667
556.64,BH1750,35,79.32204,34.16667
557.21,BH1750,35,85.42373,30.0
557.77,BH1750,35,91.52543,25.83333
558.33,BH1750,35,97.62712,23.33333
558.93,BH1750,35,103.7288,20.83333
559.50,BH1750,35,109.8305,17.5
560.06,BH1750,35,115.9322,16.66667
560.62,BH1750,35,122.0339,15.83333
561.19,BH1750,35,128.1356,14.16667
561.75,BH1750,35,134.2373,13.33333
562.32,BH1750,35,140.339,13.33333
562.92,BH1750,35,146.4407,12.5
563.48,BH1750,35,152.5424,12.5
564.04,BH1750,35,158.6441,11.66667
564.61,BH1750,35,164.7458,11.66667
565.17,BH1750,35,170.8475,10.83333
565.74,BH1750,35,176.9492,10.83333
566.30,BH1750,35,183.0509,10.83333
566.86,BH1750,35,189.1525,10.83333
567.46,BH1750,35,195.2542,11.66667
568.03,BH1750,35,201.3559,11.66667
568.59,BH1750,35,207.4576,11.66667
569.16,BH1750,35,213.5593,11.66667
569.72,BH1750,35,219.661,11.66667
570.28,BH1750,35,225.7627,11.66667
570.85,BH1750,35,231.8644,11.66667
571.45,BH1750,35,237.9661,11.66667
572.01,BH1750,35,244.0678,11.66667
572.58,BH1750,35,250.1695,11.66667
573.14,BH1750,35,256.2712,11.66667
573.70,BH1750,35,262.3729,11.66667
574.27,BH1750,35,268.4746,11.66667
574.83,BH1750,35,274.5763,11.66667
575.40,BH1750,35,280.678,11.66667
576.00,BH1750,35,286.7797,11.66667
576.56,BH1750,35,292.8813,11.66667
577.12,BH1750,35,298.983,12.5
577.69,BH1750,35,305.0847,12.5
578.25,BH1750,35,311.1865,13.33333
578.82,BH1750,35,317.2881,14.16667
579.38,BH1750,35,323.3898,15.0
579.98,BH1750,35,329.4915,15.83333
580.54,BH1750,35,335.5932,16.66667
581.11,BH1750,35,341.6949,18.33333
581.67,BH1750,35,347.7966,21.66667
582.24,BH1750,35,353.8983,25.0
582.80,BH1750,40,0.0,25.83333
583.39,BH1750,40,6.545455,29.16667
583.98,BH1750,40,13.09091,35.0
584.60,BH1750,40,19.63636,42.5
585.19,BH1750,40,26.18182,50.83333
585.79,BH1750,40,32.72727,70.0
586.37,BH1750,40,39.27273,138.3333
586.96,BH1750,40,45.81818,54612.49
587.55,BH1750,40,52.36364,923.3333
588.14,BH1750,40,58.90909,94.16667
588.74,BH1750,40,65.45455,55.83333
589.34,BH1750,40,72.0,43.33333
589.93,BH1750,40,78.54546,35.0
590.52,BH1750,40,85.09091,29.16667
591.10,BH1750,40,91.63636,25.0
591.69,BH1750,40,98.18182,21.66667
592.28,BH1750,40,104.7273,19.16667
592.87,BH1750,40,111.2727,17.5
593.49,BH1750,40,117.8182,15.0
594.08,BH1750,40,124.3636,14.16667
594.67,BH1750,40,130.9091,13.33333
595.26,BH1750,40,137.4545,12.5
595.85,BH1750,40,144.0,11.66667
596.43,BH1750,40,150.5455,11.66667
597.02,BH1750,40,157.0909,10.83333
597.61,BH1750,40,163.6364,10.83333
598.23,BH1750,40,170.1818,10.0
598.82,BH1750,40,176.7273,10.0
599.41,BH1750,40,183.2727,10.0
600.00,BH1750,40,189.8182,10.0
600.58,BH1750,40,196.3636,10.0
601.17,BH1750,40,202.9091,10.0
601.76,BH1750,40,209.4545,10.0
602.35,BH1750,40,216.0,10.0
603.08,BH1750,40,222.5455,10.0
603.67,BH1750,40,229.0909,10.0
604.26,BH1750,40,235.6364,10.0
604.84,BH1750,40,242.1818,10.0
605.43,BH1750,40,248.7273,10.0
606.02,BH1750,40,255.2727,10.0
606.61,BH1750,40,261.8182,10.0
607.20,BH1750,40,268.3636,10.0
607.82,BH1750,40,274.9091,10.83333
608.41,BH1750,40,281.4545,10.83333
609.00,BH1750,40,288.0,10.83333
609.59,BH1750,40,294.5454,10.83333
610.17,BH1750,40,301.0909,11.66667
610.76,BH1750,40,307.6364,11.66667
611.35,BH1750,40,314.1818,12.5
611.94,BH1750,40,320.7273,13.33333
612.56,BH1750,40,327.2727,14.16667
613.15,BH1750,40,333.8182,15.0
613.74,BH1750,40,340.3636,16.66667
614.32,BH1750,40,346.9091,18.33333
614.91,BH1750,40,353.4545,20.83333
615.50,BH1750,45,0.0,22.5
616.12,BH1750,45,7.058824,25.83333
616.74,BH1750,45,14.11765,30.83333
617.40,BH1750,45,21.17647,38.33333
618.02,BH1750,45,28.23529,45.0
618.64,BH1750,45,35.29412,57.5
619.25,BH1750,45,42.35294,81.66667
619.88,BH1750,45,49.41177,299.1667
620.50,BH1750,45,56.47059,101.6667
621.12,BH1750,45,63.52941,74.16667
621.77,BH1750,45,70.58824,46.66667
622.39,BH1750,45,77.64706,39.16667
623.01,BH1750,45,84.70589,30.0
623.63,BH1750,45,91.76471,25.83333
624.25,BH1750,45,98.82354,22.5
624.87,BH1750,45,105.8823,20.0
625.49,BH1750,45,112.9412,17.5
626.11,BH1750,45,120.0,15.0
626.76,BH1750,45,127.0588,14.16667
627.38,BH1750,45,134.1176,12.5
628.00,BH1750,45,141.1765,11.66667
628.62,BH1750,45,148.2353,11.66667
629.23,BH1750,45,155.2941,10.83333
629.85,BH1750,45,162.3529,10.0
630.47,BH1750,45,169.4118,10.0
631.09,BH1750,45,176.4706,10.0
631.74,BH1750,45,183.5294,9.166666
632.36,BH1750,45,190.5882,9.166666
632.98,BH1750,45,197.6471,9.166666
633.60,BH1750,45,204.7059,9.166666
634.22,BH1750,45,211.7647,9.166666
634.84,BH1750,45,218.8235,9.166666
635.45,BH1750,45,225.8823,9.166666
636.11,BH1750,45,232.9412,9.166666
636.73,BH1750,45,240.0,9.166666
637.35,BH1750,45,247.0588,9.166666
637.97,BH1750,45,254.1176,9.166666
638.59,BH1750,45,261.1765,9.166666
639.20,BH1750,45,268.2353,9.166666
639.82,BH1750,45,275.2941,10.0
640.44,BH1750,45,282.3529,10.0
641.09,BH1750,45,289.4118,10.0
641.71,BH1750,45,296.4706,10.0
642.33,BH1750,45,303.5294,10.83333
642.95,BH1750,45,310.5882,11.66667
643.56,BH1750,45,317.6471,12.5
644.18,BH1750,45,324.7059,12.5
644.80,BH1750,45,331.7647,14.16667
645.42,BH1750,45,338.8235,15.0
646.08,BH1750,45,345.8823,16.66667
646.70,BH1750,45,352.9412,20.0
647.32,BH1750,50,0.0,21.66667
647.98,BH1750,50,7.826087,24.16667
648.65,BH1750,50,15.65217,28.33333
649.31,BH1750,50,23.47826,34.16667
649.97,BH1750,50,31.30435,42.5
650.66,BH1750,50,39.13044,53.33333
651.32,BH1750,50,46.95652,58.33333
651.98,BH1750,50,54.78261,85.0
652.64,BH1750,50,62.6087,55.0
653.31,BH1750,50,70.43478,43.33333
653.97,BH1750,50,78.26087,34.16667
654.63,BH1750,50,86.08696,27.5
655.29,BH1750,50,93.91304,23.33333
655.99,BH1750,50,101.7391,20.83333
656.65,BH1750,50,109.5652,18.33333
657.31,BH1750,50,117.3913,15.83333
657.97,BH1750,50,125.2174,14.16667
658.63,BH1750,50,133.0435,12.5
659.29,BH1750,50,140.8696,11.66667
659.95,BH1750,50,148.6957,10.83333
660.61,BH1750,50,156.5217,10.0
661.31,BH1750,50,164.3478,10.0
661.97,BH1750,50,172.1739,9.166666
662.63,BH1750,50,180.0,9.166666
663.29,BH1750,50,187.8261,9.166666
663.94,BH1750,50,195.6522,8.333333
664.61,BH1750,50,203.4782,8.333333
665.27,BH1750,50,211.3044,8.333333
665.96,BH1750,50,219.1304,8.333333
666.62,BH1750,50,226.9565,8.333333
667.29,BH1750,50,234.7826,8.333333
667.95,BH1750,50,242.6087,8.333333
668.61,BH1750,50,250.4348,8.333333
669.27,BH1750,50,258.2609,8.333333
669.93,BH1750,50,266.0869,9.166666
670.61,BH1750,50,273.913,9.166666
671.28,BH1750,50,281.7391,9.166666
671.95,BH1750,50,289.5652,9.166666
672.61,BH1750,50,297.3913,10.0
673.27,BH1750,50,305.2174,10.83333
673.93,BH1750,50,313.0435,10.83333
674.59,BH1750,50,320.8696,11.66667
675.25,BH1750,50,328.6956,12.5
675.95,BH1750,50,336.5217,14.16667
676.61,BH1750,50,344.3478,15.0
677.27,BH1750,50,352.1739,18.33333
677.93,BH1750,55,0.0,20.0
678.64,BH1750,55,8.780488,22.5
679.36,BH1750,55,17.56098,25.0
680.07,BH1750,55,26.34146,28.33333
680.79,BH1750,55,35.12195,33.33333
681.66,BH1750,55,43.90244,37.5
682.38,BH1750,55,52.68293,41.66667
683.09,BH1750,55,61.46342,40.83333
683.81,BH1750,55,70.24391,38.33333
684.53,BH1750,55,79.02439,30.83333
685.24,BH1750,55,87.80488,25.0
685.96,BH1750,55,96.58537,21.66667
686.67,BH1750,55,105.3659,19.16667
687.42,BH1750,55,114.1463,16.66667
688.14,BH1750,55,122.9268,15.0
688.86,BH1750,55,131.7073,12.5
689.57,BH1750,55,140.4878,11.66667
690.29,BH1750,55,149.2683,10.83333
691.01,BH1750,55,158.0488,10.0
691.72,BH1750,55,166.8293,9.166666
692.47,BH1750,55,175.6098,9.166666
693.19,BH1750,55,184.3902,8.333333
693.90,BH1750,55,193.1707,8.333333
694.62,BH1750,55,201.9512,8.333333
695.34,BH1750,55,210.7317,8.333333
696.05,BH1750,55,219.5122,8.333333
696.77,BH1750,55,228.2927,8.333333
697.50,BH1750,55,237.0732,8.333333
698.23,BH1750,55,245.8537,8.333333
698.94,BH1750,55,254.6341,8.333333
699.66,BH1750,55,263.4146,8.333333
700.38,BH1750,55,272.1951,8.333333
701.10,BH1750,55,280.9756,9.166666
701.81,BH1750,55,289.7561,9.166666
702.53,BH1750,55,298.5366,10.0
703.28,BH1750,55,307.3171,10.0
704.00,BH1750,55,316.0976,10.83333
704.71,BH1750,55,324.878,11.66667
705.43,BH1750,55,333.6585,12.5
706.14,BH1750,55,342.439,14.16667
706.86,BH1750,55,351.2195,16.66667
707.58,BH1750,60,0.0,18.33333
708.36,BH1750,60,10.0,20.0
709.19,BH1750,60,20.0,23.33333
709.97,BH1750,60,30.0,25.83333
710.76,BH1750,60,40.0,29.16667
711.54,BH1750,60,50.0,30.83333
712.33,BH1750,60,60.0,33.33333
713.11,BH1750,60,70.0,29.16667
713.90,BH1750,60,80.0,25.83333
714.69,BH1750,60,90.0,22.5
715.51,BH1750,60,100.0,19.16667
716.29,BH1750,60,110.0,17.5
717.08,BH1750,60,120.0,15.0
717.87,BH1750,60,130.0,12.5
718.65,BH1750,60,140.0,11.66667
719.44,BH1750,60,150.0,10.83333
720.23,BH1750,60,160.0,10.0
721.01,BH1750,60,170.0,9.166666
721.80,BH1750,60,180.0,8.333333
722.62,BH1750,60,190.0,8.333333
723.40,BH1750,60,200.0,8.333333
724.19,BH1750,60,210.0,8.333333
724.97,BH1750,60,220.0,8.333333
725.76,BH1750,60,230.0,7.5
726.54,BH1750,60,240.0,8.333333
727.33,BH1750,60,250.0,8.333333
728.11,BH1750,60,260.0,8.333333
728.93,BH1750,60,270.0,8.333333
729.72,BH1750,60,280.0,8.333333
730.51,BH1750,60,290.0,9.166666
731.29,BH1750,60,300.0,10.0
732.07,BH1750,60,310.0,10.0
732.86,BH1750,60,320.0,10.83333
733.65,BH1750,60,330.0,12.5
734.43,BH1750,60,340.0,13.33333
735.25,BH1750,60,350.0,15.83333
736.04,BH1750,65,0.0,17.5
736.94,BH1750,65,12.0,20.0
737.84,BH1750,65,24.0,21.66667
738.74,BH1750,65,36.0,23.33333
739.64,BH1750,65,48.0,25.0
740.54,BH1750,65,60.0,25.83333
741.44,BH1750,65,72.0,23.33333
742.34,BH1750,65,84.00001,20.83333
743.28,BH1750,65,96.0,18.33333
744.18,BH1750,65,108.0,16.66667
745.08,BH1750,65,120.0,14.16667
745.98,BH1750,65,132.0,11.66667
746.88,BH1750,65,144.0,10.83333
747.78,BH1750,65,156.0,10.0
748.68,BH1750,65,168.0,9.166666
749.58,BH1750,65,180.0,8.333333
750.51,BH1750,65,192.0,8.333333
751.41,BH1750,65,204.0,8.333333
752.31,BH1750,65,216.0,8.333333
753.21,BH1750,65,228.0,8.333333
754.11,BH1750,65,240.0,8.333333
755.01,BH1750,65,252.0,8.333333
755.91,BH1750,65,264.0,8.333333
756.81,BH1750,65,276.0,8.333333
757.75,BH1750,65,288.0,9.166666
758.65,BH1750,65,300.0,10.0
759.55,BH1750,65,312.0,10.0
760.45,BH1750,65,324.0,11.66667
761.35,BH1750,65,336.0,12.5
762.25,BH1750,65,348.0,15.0
763.15,BH1750,70,0.0,16.66667
764.18,BH1750,70,14.4,18.33333
765.22,BH1750,70,28.8,20.0
766.29,BH1750,70,43.2,20.83333
767.33,BH1750,70,57.6,23.33333
768.37,BH1750,70,72.0,20.83333
769.40,BH1750,70,86.39999,18.33333
770.44,BH1750,70,100.8,16.66667
771.47,BH1750,70,115.2,15.0
772.51,BH1750,70,129.6,12.5
773.54,BH1750,70,144.0,10.83333
774.62,BH1750,70,158.4,10.0
775.65,BH1750,70,172.8,9.166666
776.69,BH1750,70,187.2,9.166666
777.72,BH1750,70,201.6,8.333333
778.76,BH1750,70,216.0,8.333333
779.80,BH1750,70,230.4,8.333333
780.83,BH1750,70,244.8,8.333333
781.87,BH1750,70,259.2,8.333333
782.94,BH1750,70,273.6,8.333333
783.98,BH1750,70,288.0,9.166666
785.01,BH1750,70,302.4,10.0
786.05,BH1750,70,316.8,10.83333
787.08,BH1750,70,331.2,11.66667
788.12,BH1750,70,345.6,13.33333
789.16,BH1750,75,0.0,14.16667
790.45,BH1750,75,18.94737,15.83333
791.89,BH1750,75,37.89474,17.5
793.18,BH1750,75,56.84211,18.33333
794.48,BH1750,75,75.78948,17.5
795.77,BH1750,75,94.73685,15.83333
797.07,BH1750,75,113.6842,14.16667
798.37,BH1750,75,132.6316,11.66667
799.66,BH1750,75,151.579,10.83333
800.96,BH1750,75,170.5263,10.0
802.29,BH1750,75,189.4737,9.166666
803.59,BH1750,75,208.421,8.333333
804.88,BH1750,75,227.3684,8.333333
806.18,BH1750,75,246.3158,8.333333
807.47,BH1750,75,265.2632,9.166666
808.77,BH1750,75,284.2105,9.166666
810.06,BH1750,75,303.1579,10.0
811.39,BH1750,75,322.1052,10.83333
812.69,BH1750,75,341.0526,12.5
813.99,BH1750,80,0.0,13.33333
815.78,BH1750,80,27.69231,15.0
817.57,BH1750,80,55.38462,15.83333
819.36,BH1750,80,83.07693,15.0
821.16,BH1750,80,110.7692,13.33333
822.95,BH1750,80,138.4615,11.66667
824.78,BH1750,80,166.1539,10.0
826.57,BH1750,80,193.8461,9.166666
828.36,BH1750,80,221.5385,9.166666
830.15,BH1750,80,249.2308,9.166666
831.94,BH1750,80,276.9231,10.0
833.74,BH1750,80,304.6154,10.83333
835.53,BH1750,80,332.3077,11.66667
837.32,BH1750,85,0.0,12.5
840.99,BH1750,85,60.0,14.16667
844.62,BH1750,85,120.0,11.66667
848.25,BH1750,85,180.0,10.0
851.87,BH1750,85,240.0,10.0
855.50,BH1750,85,300.0,10.83333
859.13,BH1750,90,0.0,11.66667
896.43,LDR,20,0.0,442
896.85,LDR,20,5.294117,332
897.27,LDR,20,10.58823,415
897.72,LDR,20,15.88235,559
898.13,LDR,20,21.17647,586
898.55,LDR,20,26.47059,608
898.97,LDR,20,31.76471,627
899.38,LDR,20,37.05882,654
899.80,LDR,20,42.35294,650
900.21,LDR,20,47.64706,619
900.63,LDR,20,52.94117,602
901.05,LDR,20,58.23529,580
901.50,LDR,20,63.52941,560
901.92,LDR,20,68.82352,539
902.33,LDR,20,74.11765,519
902.75,LDR,20,79.41176,501
903.17,LDR,20,84.70588,481
903.58,LDR,20,90.0,459
904.00,LDR,20,95.29411,447
904.41,LDR,20,100.5882,433
904.83,LDR,20,105.8823,420
905.24,LDR,20,111.1765,411
905.70,LDR,20,116.4706,401
906.11,LDR,20,121.7647,393
906.53,LDR,20,127.0588,386
906.95,LDR,20,132.3529,381
907.36,LDR,20,137.647,377
907.78,LDR,20,142.9412,373
908.20,LDR,20,148.2353,372
908.62,LDR,20,153.5294,373
909.03,LDR,20,158.8235,374
909.49,LDR,20,164.1176,530
909.90,LDR,20,169.4118,374
910.32,LDR,20,174.7059,487
910.73,LDR,20,180.0,547
911.15,LDR,20,185.2941,577
911.57,LDR,20,190.5882,573
911.98,LDR,20,195.8823,517
912.40,LDR,20,201.1765,483
912.81,LDR,20,206.4706,411
913.23,LDR,20,211.7647,383
913.68,LDR,20,217.0588,394
914.10,LDR,20,222.3529,392
914.52,LDR,20,227.647,389
914.93,LDR,20,232.9412,387
915.35,LDR,20,238.2353,384
915.77,LDR,20,243.5294,383
916.19,LDR,20,248.8235,381
916.61,LDR,20,254.1176,379
917.02,LDR,20,259.4117,377
917.47,LDR,20,264.7059,375
917.89,LDR,20,270.0,373
918.30,LDR,20,275.2941,372
918.72,LDR,20,280.5882,371
919.14,LDR,20,285.8824,371
919.56,LDR,20,291.1764,373
919.97,LDR,20,296.4706,373
920.39,LDR,20,301.7647,376
920.81,LDR,20,307.0588,381
921.22,LDR,20,312.3529,386
921.67,LDR,20,317.647,392
922.09,LDR,20,322.9412,407
922.51,LDR,20,328.2353,421
922.92,LDR,20,333.5294,433
923.34,LDR,20,338.8235,443
923.75,LDR,20,344.1176,464
924.17,LDR,20,349.4117,483
924.59,LDR,20,354.7059,504
925.00,LDR,25,0.0,510
925.43,LDR,25,5.538462,450
925.90,LDR,25,11.07692,539
926.33,LDR,25,16.61539,566
926.76,LDR,25,22.15385,594
927.20,LDR,25,27.69231,619
927.63,LDR,25,33.23077,642
928.06,LDR,25,38.76923,676
928.49,LDR,25,44.30769,686
928.92,LDR,25,49.84615,639
929.35,LDR,25,55.38462,610
929.82,LDR,25,60.92308,589
930.25,LDR,25,66.46154,559
930.68,LDR,25,72.0,530
931.12,LDR,25,77.53847,508
931.55,LDR,25,83.07693,486
931.98,LDR,25,88.61539,461
932.41,LDR,25,94.15385,444
932.84,LDR,25,99.69231,424
933.27,LDR,25,105.2308,406
933.71,LDR,25,110.7692,392
934.17,LDR,25,116.3077,382
934.60,LDR,25,121.8462,371
935.03,LDR,25,127.3846,363
935.47,LDR,25,132.9231,356
935.90,LDR,25,138.4615,352
936.33,LDR,25,144.0,348
936.76,LDR,25,149.5385,344
937.19,LDR,25,155.0769,342
937.63,LDR,25,160.6154,342
938.10,LDR,25,166.1539,510
938.53,LDR,25,171.6923,345
938.96,LDR,25,177.2308,379
939.39,LDR,25,182.7692,521
939.83,LDR,25,188.3077,556
940.26,LDR,25,193.8461,541
940.69,LDR,25,199.3846,499
941.13,LDR,25,204.9231,441
941.56,LDR,25,210.4615,411
941.99,LDR,25,216.0,371
942.58,LDR,25,221.5385,355
943.01,LDR,25,227.0769,353
943.44,LDR,25,232.6154,353
943.87,LDR,25,238.1538,351
944.30,LDR,25,243.6923,349
944.74,LDR,25,249.2308,348
945.17,LDR,25,254.7692,346
945.60,LDR,25,260.3077,345
946.03,LDR,25,265.8462,342
946.47,LDR,25,271.3846,342
946.93,LDR,25,276.9231,341
947.36,LDR,25,282.4615,341
947.80,LDR,25,288.0,342
948.23,LDR,25,293.5385,342
948.66,LDR,25,299.0769,346
949.09,LDR,25,304.6154,349
949.52,LDR,25,310.1539,355
949.96,LDR,25,315.6923,363
950.39,LDR,25,321.2308,372
950.86,LDR,25,326.7692,383
951.29,LDR,25,332.3077,395
951.72,LDR,25,337.8462,410
952.15,LDR,25,343.3846,425
952.58,LDR,25,348.9231,449
953.02,LDR,25,354.4616,471
953.45,LDR,30,0.0,503
953.90,LDR,30,5.806452,518
954.34,LDR,30,11.6129,560
954.79,LDR,30,17.41936,552
955.27,LDR,30,23.22581,575
955.72,LDR,30,29.03226,607
956.17,LDR,30,34.83871,650
956.61,LDR,30,40.64517,707
957.05,LDR,30,46.45162,845
957.50,LDR,30,52.25807,693
957.94,LDR,30,58.06452,655
958.39,LDR,30,63.87097,612
958.84,LDR,30,69.67742,578
959.32,LDR,30,75.48387,536
959.77,LDR,30,81.29033,505
960.21,LDR,30,87.09678,479
960.65,LDR,30,92.90323,454
961.10,LDR,30,98.70968,434
961.54,LDR,30,104.5161,412
961.99,LDR,30,110.3226,391
962.44,LDR,30,116.129,376
962.88,LDR,30,121.9355,361
963.33,LDR,30,127.7419,351
963.81,LDR,30,133.5484,342
964.26,LDR,30,139.3548,333
964.70,LDR,30,145.1613,329
965.15,LDR,30,150.9677,325
965.59,LDR,30,156.7742,321
966.04,LDR,30,162.5807,320
966.48,LDR,30,168.3871,324
966.93,LDR,30,174.1935,319
967.37,LDR,30,180.0,326
967.86,LDR,30,185.8065,347
968.30,LDR,30,191.6129,481
968.75,LDR,30,197.4194,523
969.19,LDR,30,203.2258,499
969.64,LDR,30,209.0322,434
970.09,LDR,30,214.8387,330
970.54,LDR,30,220.6452,322
970.99,LDR,30,226.4516,322
971.43,LDR,30,232.2581,323
971.87,LDR,30,238.0645,320
972.35,LDR,30,243.871,319
972.80,LDR,30,249.6774,317
973.24,LDR,30,255.4839,316
973.69,LDR,30,261.2903,315
974.13,LDR,30,267.0968,314
974.58,LDR,30,272.9032,314
975.02,LDR,30,278.7097,315
975.47,LDR,30,284.5161,316
975.92,LDR,30,290.3226,317
976.40,LDR,30,296.129,319
976.85,LDR,30,301.9355,324
977.29,LDR,30,307.7419,329
977.73,LDR,30,313.5484,335
978.18,LDR,30,319.3548,343
978.63,LDR,30,325.1613,354
979.07,LDR,30,330.9677,366
979.52,LDR,30,336.7742,380
979.96,LDR,30,342.5807,396
980.41,LDR,30,348.3871,415
980.89,LDR,30,354.1936,441
981.33,LDR,35,0.0,452
981.80,LDR,35,6.101695,472
982.26,LDR,35,12.20339,500
982.73,LDR,35,18.30508,538
983.19,LDR,35,24.40678,572
983.66,LDR,35,30.50848,611
984.12,LDR,35,36.61017,669
984.58,LDR,35,42.71186,787
985.04,LDR,35,48.81356,992
985.55,LDR,35,54.91526,780
986.01,LDR,35,61.01696,660
986.47,LDR,35,67.11864,600
986.94,LDR,35,73.22034,558
987.40,LDR,35,79.32204,520
987.86,LDR,35,85.42373,490
988.33,LDR,35,91.52543,462
988.79,LDR,35,97.62712,439
989.25,LDR,35,103.7288,413
989.75,LDR,35,109.8305,390
990.22,LDR,35,115.9322,370
990.68,LDR,35,122.0339,354
991.14,LDR,35,128.1356,342
991.61,LDR,35,134.2373,331
992.07,LDR,35,140.339,322
992.54,LDR,35,146.4407,317
993.00,LDR,35,152.5424,311
993.47,LDR,35,158.6441,307
993.93,LDR,35,164.7458,304
994.43,LDR,35,170.8475,431
994.89,LDR,35,176.9492,447
995.36,LDR,35,183.0509,304
995.82,LDR,35,189.1525,303
996.28,LDR,35,195.2542,357
996.75,LDR,35,201.3559,318
997.21,LDR,35,207.4576,299
997.68,LDR,35,213.5593,298
998.14,LDR,35,219.661,297
998.64,LDR,35,225.7627,297
999.11,LDR,35,231.8644,297
999.57,LDR,35,237.9661,295
1000.03,LDR,35,244.0678,294
1000.49,LDR,35,250.1695,294
1000.96,LDR,35,256.2712,293
1001.42,LDR,35,262.3729,293
1001.88,LDR,35,268.4746,293
1002.35,LDR,35,274.5763,294
1002.85,LDR,35,280.678,296
1003.31,LDR,35,286.7797,298
1003.78,LDR,35,292.8813,301
1004.24,LDR,35,298.983,306
1004.70,LDR,35,305.0847,310
1005.17,LDR,35,311.1865,317
1005.63,LDR,35,317.2881,325
1006.09,LDR,35,323.3898,336
1006.56,LDR,35,329.4915,346
1007.02,LDR,35,335.5932,361
1007.53,LDR,35,341.6949,378
